row, col, cumulative power
0, 0, 3.594247e-29
0, 1, 3.993839e+02
1, 1, 4.311355e+02
0, 2, 6.340767e+02
1, 2, 6.804554e+02
2, 2, 6.942072e+02
0, 3, 6.978764e+02
1, 3, 7.014324e+02
2, 3, 7.019053e+02
0, 4, 7.201655e+02
1, 4, 7.209343e+02
3, 3, 7.211095e+02
2, 4, 7.220393e+02
3, 4, 7.221993e+02
0, 5, 7.245727e+02
1, 5, 7.262194e+02
2, 5, 7.264411e+02
4, 4, 7.268926e+02
3, 5, 7.273581e+02
0, 6, 7.303751e+02
1, 6, 7.341248e+02
2, 6, 7.345822e+02
4, 5, 7.347602e+02
3, 6, 7.355231e+02
0, 7, 7.386834e+02
5, 5, 7.389230e+02
1, 7, 7.399674e+02
4, 6, 7.403213e+02
2, 7, 7.408723e+02
3, 7, 7.410961e+02
5, 6, 7.413149e+02
0, 8, 7.422183e+02
4, 7, 7.423585e+02
1, 8, 7.428805e+02
2, 8, 7.431575e+02
6, 6, 7.432521e+02
3, 8, 7.434046e+02
5, 7, 7.437426e+02
4, 8, 7.439781e+02
0, 9, 7.450821e+02
1, 9, 7.464916e+02
6, 7, 7.467993e+02
2, 9, 7.471591e+02
5, 8, 7.475010e+02
3, 9, 7.478233e+02
4, 9, 7.479080e+02
7, 7, 7.479620e+02
6, 8, 7.482026e+02
0, 10, 7.482978e+02
1, 10, 7.483374e+02
2, 10, 7.483797e+02
5, 9, 7.488171e+02
3, 10, 7.488620e+02
7, 8, 7.490558e+02
4, 10, 7.492323e+02
6, 9, 7.493154e+02
5, 10, 7.494233e+02
8, 8, 7.495518e+02
7, 9, 7.495919e+02
6, 10, 7.495940e+02
8, 9, 7.502559e+02
7, 10, 7.502696e+02
9, 9, 7.503230e+02
8, 10, 7.505141e+02
9, 10, 7.505738e+02
10, 10, 7.506296e+02
