row, col, cumulative power
0, 0, 1.232595e-30
0, 1, 9.476129e+02
1, 1, 1.054073e+03
0, 2, 1.096438e+03
1, 2, 1.105020e+03
2, 2, 1.106786e+03
0, 3, 1.107206e+03
1, 3, 1.112530e+03
2, 3, 1.113329e+03
0, 4, 1.136369e+03
1, 4, 1.140165e+03
3, 3, 1.140234e+03
2, 4, 1.140631e+03
3, 4, 1.141761e+03
0, 5, 1.151016e+03
1, 5, 1.152773e+03
2, 5, 1.153108e+03
4, 4, 1.153338e+03
3, 5, 1.153618e+03
0, 6, 1.154096e+03
1, 6, 1.154680e+03
2, 6, 1.155372e+03
4, 5, 1.156102e+03
3, 6, 1.157133e+03
0, 7, 1.157584e+03
5, 5, 1.157898e+03
1, 7, 1.159911e+03
4, 6, 1.159979e+03
2, 7, 1.161073e+03
3, 7, 1.161487e+03
5, 6, 1.161936e+03
0, 8, 1.162712e+03
4, 7, 1.162928e+03
1, 8, 1.163240e+03
2, 8, 1.164813e+03
6, 6, 1.165206e+03
3, 8, 1.166302e+03
5, 7, 1.166425e+03
4, 8, 1.167164e+03
0, 9, 1.171552e+03
1, 9, 1.173753e+03
6, 7, 1.174645e+03
2, 9, 1.174894e+03
5, 8, 1.175522e+03
3, 9, 1.175999e+03
4, 9, 1.176485e+03
7, 7, 1.176823e+03
6, 8, 1.177069e+03
0, 10, 1.177321e+03
1, 10, 1.177613e+03
2, 10, 1.177925e+03
5, 9, 1.178405e+03
3, 10, 1.178639e+03
7, 8, 1.179544e+03
4, 10, 1.179827e+03
6, 9, 1.179929e+03
5, 10, 1.180160e+03
8, 8, 1.180220e+03
7, 9, 1.180516e+03
6, 10, 1.180624e+03
8, 9, 1.181119e+03
7, 10, 1.181309e+03
9, 9, 1.181400e+03
8, 10, 1.181420e+03
9, 10, 1.181423e+03
10, 10, 1.181490e+03
