row, col, cumulative power
0, 0, 3.865418e-29
0, 1, 9.085626e+01
1, 1, 1.386209e+02
0, 2, 6.764815e+02
1, 2, 7.252291e+02
2, 2, 7.579739e+02
0, 3, 9.703345e+02
1, 3, 1.012304e+03
2, 3, 1.044603e+03
0, 4, 1.050302e+03
1, 4, 1.078090e+03
3, 3, 1.089912e+03
2, 4, 1.095951e+03
3, 4, 1.104342e+03
0, 5, 1.146263e+03
1, 5, 1.155469e+03
2, 5, 1.170842e+03
4, 4, 1.172935e+03
3, 5, 1.178083e+03
0, 6, 1.181472e+03
1, 6, 1.205119e+03
2, 6, 1.210046e+03
4, 5, 1.210906e+03
3, 6, 1.212907e+03
0, 7, 1.214347e+03
5, 5, 1.215886e+03
1, 7, 1.216029e+03
4, 6, 1.224368e+03
2, 7, 1.230300e+03
3, 7, 1.232048e+03
5, 6, 1.233520e+03
0, 8, 1.239418e+03
4, 7, 1.241557e+03
1, 8, 1.244206e+03
2, 8, 1.247442e+03
6, 6, 1.249602e+03
3, 8, 1.255677e+03
5, 7, 1.257464e+03
4, 8, 1.258545e+03
0, 9, 1.259989e+03
1, 9, 1.264860e+03
6, 7, 1.268527e+03
2, 9, 1.273489e+03
5, 8, 1.274662e+03
3, 9, 1.275924e+03
4, 9, 1.279518e+03
7, 7, 1.279987e+03
6, 8, 1.280949e+03
0, 10, 1.281013e+03
1, 10, 1.287171e+03
2, 10, 1.287266e+03
5, 9, 1.289604e+03
3, 10, 1.291772e+03
7, 8, 1.293778e+03
4, 10, 1.296376e+03
6, 9, 1.296922e+03
5, 10, 1.297731e+03
8, 8, 1.300102e+03
7, 9, 1.305411e+03
6, 10, 1.306054e+03
8, 9, 1.307375e+03
7, 10, 1.308355e+03
9, 9, 1.309778e+03
8, 10, 1.309821e+03
9, 10, 1.310484e+03
10, 10, 1.310811e+03
