row, col, cumulative power
0, 0, 3.594247e-29
0, 1, 7.156478e+02
1, 1, 8.036075e+02
0, 2, 8.504353e+02
1, 2, 8.627374e+02
2, 2, 8.670040e+02
0, 3, 9.026662e+02
1, 3, 9.123044e+02
2, 3, 9.150649e+02
0, 4, 9.237240e+02
1, 4, 9.259701e+02
3, 3, 9.339659e+02
2, 4, 9.387071e+02
3, 4, 9.414802e+02
0, 5, 9.608171e+02
1, 5, 9.710328e+02
2, 5, 9.729328e+02
4, 4, 9.739574e+02
3, 5, 9.749333e+02
0, 6, 9.761557e+02
1, 6, 9.774236e+02
2, 6, 9.796828e+02
4, 5, 9.804721e+02
3, 6, 9.821800e+02
0, 7, 9.860929e+02
5, 5, 9.863385e+02
1, 7, 9.884210e+02
4, 6, 9.890752e+02
2, 7, 9.894471e+02
3, 7, 9.899988e+02
5, 6, 9.902833e+02
0, 8, 9.987531e+02
4, 7, 9.991550e+02
1, 8, 1.003091e+03
2, 8, 1.003316e+03
6, 6, 1.003465e+03
3, 8, 1.005586e+03
5, 7, 1.006642e+03
4, 8, 1.006956e+03
0, 9, 1.007826e+03
1, 9, 1.011124e+03
6, 7, 1.011587e+03
2, 9, 1.012618e+03
5, 8, 1.015409e+03
3, 9, 1.016718e+03
4, 9, 1.017688e+03
7, 7, 1.017787e+03
6, 8, 1.018972e+03
0, 10, 1.021080e+03
1, 10, 1.022970e+03
2, 10, 1.022994e+03
5, 9, 1.023382e+03
3, 10, 1.023448e+03
7, 8, 1.024746e+03
4, 10, 1.024943e+03
6, 9, 1.025534e+03
5, 10, 1.025627e+03
8, 8, 1.025772e+03
7, 9, 1.026068e+03
6, 10, 1.026264e+03
8, 9, 1.026593e+03
7, 10, 1.026629e+03
9, 9, 1.026988e+03
8, 10, 1.027605e+03
9, 10, 1.027642e+03
10, 10, 1.027645e+03
