row, col, cumulative power
0, 0, 3.155444e-30
0, 1, 4.854057e+02
1, 1, 5.230944e+02
0, 2, 8.630838e+02
1, 2, 9.542184e+02
2, 2, 9.937244e+02
0, 3, 1.041595e+03
1, 3, 1.058394e+03
2, 3, 1.066432e+03
0, 4, 1.125339e+03
1, 4, 1.154939e+03
3, 3, 1.157353e+03
2, 4, 1.174636e+03
3, 4, 1.178606e+03
0, 5, 1.210913e+03
1, 5, 1.223531e+03
2, 5, 1.230478e+03
4, 4, 1.232499e+03
3, 5, 1.233845e+03
0, 6, 1.251132e+03
1, 6, 1.267643e+03
2, 6, 1.270743e+03
4, 5, 1.271584e+03
3, 6, 1.272169e+03
0, 7, 1.273878e+03
5, 5, 1.274339e+03
1, 7, 1.274765e+03
4, 6, 1.276560e+03
2, 7, 1.277835e+03
3, 7, 1.278357e+03
5, 6, 1.279645e+03
0, 8, 1.280904e+03
4, 7, 1.281581e+03
1, 8, 1.281722e+03
2, 8, 1.281796e+03
6, 6, 1.282450e+03
3, 8, 1.283110e+03
5, 7, 1.284248e+03
4, 8, 1.284899e+03
0, 9, 1.298813e+03
1, 9, 1.308328e+03
6, 7, 1.309130e+03
2, 9, 1.313922e+03
5, 8, 1.314146e+03
3, 9, 1.314661e+03
4, 9, 1.315810e+03
7, 7, 1.317294e+03
6, 8, 1.318245e+03
0, 10, 1.318401e+03
1, 10, 1.318487e+03
2, 10, 1.318656e+03
5, 9, 1.319959e+03
3, 10, 1.319987e+03
7, 8, 1.320374e+03
4, 10, 1.320654e+03
6, 9, 1.320751e+03
5, 10, 1.320805e+03
8, 8, 1.321219e+03
7, 9, 1.321674e+03
6, 10, 1.321698e+03
8, 9, 1.321907e+03
7, 10, 1.322142e+03
9, 9, 1.322213e+03
8, 10, 1.322398e+03
9, 10, 1.322477e+03
10, 10, 1.323205e+03
