row, col, cumulative power
0, 0, 6.039716e-31
0, 1, 4.825115e+02
1, 1, 5.464025e+02
0, 2, 5.470742e+02
1, 2, 5.479186e+02
2, 2, 5.490235e+02
0, 3, 5.646999e+02
1, 3, 5.712663e+02
2, 3, 5.720147e+02
0, 4, 5.870775e+02
1, 4, 5.960619e+02
3, 3, 5.966931e+02
2, 4, 6.025615e+02
3, 4, 6.059972e+02
0, 5, 6.759109e+02
1, 5, 6.993239e+02
2, 5, 7.021916e+02
4, 4, 7.029630e+02
3, 5, 7.045010e+02
0, 6, 7.134131e+02
1, 6, 7.169886e+02
2, 6, 7.189590e+02
4, 5, 7.209486e+02
3, 6, 7.211449e+02
0, 7, 7.291608e+02
5, 5, 7.301957e+02
1, 7, 7.319568e+02
4, 6, 7.322727e+02
2, 7, 7.331521e+02
3, 7, 7.354278e+02
5, 6, 7.362118e+02
0, 8, 7.400930e+02
4, 7, 7.418728e+02
1, 8, 7.443341e+02
2, 8, 7.447658e+02
6, 6, 7.449096e+02
3, 8, 7.456098e+02
5, 7, 7.465928e+02
4, 8, 7.476562e+02
0, 9, 7.498423e+02
1, 9, 7.519610e+02
6, 7, 7.525107e+02
2, 9, 7.535888e+02
5, 8, 7.539555e+02
3, 9, 7.545872e+02
4, 9, 7.549361e+02
7, 7, 7.552328e+02
6, 8, 7.556507e+02
0, 10, 7.557938e+02
1, 10, 7.582253e+02
2, 10, 7.582264e+02
5, 9, 7.585136e+02
3, 10, 7.589303e+02
7, 8, 7.597427e+02
4, 10, 7.599374e+02
6, 9, 7.605366e+02
5, 10, 7.605640e+02
8, 8, 7.609739e+02
7, 9, 7.614756e+02
6, 10, 7.619096e+02
8, 9, 7.620988e+02
7, 10, 7.627021e+02
9, 9, 7.632755e+02
8, 10, 7.633191e+02
9, 10, 7.634083e+02
10, 10, 7.634132e+02
