row, col, cumulative power
0, 0, 1.109336e-29
0, 1, 1.268845e+03
1, 1, 1.477374e+03
0, 2, 1.743282e+03
1, 2, 1.863668e+03
2, 2, 1.875375e+03
0, 3, 1.888838e+03
1, 3, 1.901072e+03
2, 3, 1.906009e+03
0, 4, 1.927764e+03
1, 4, 1.942607e+03
3, 3, 1.943316e+03
2, 4, 1.948562e+03
3, 4, 1.949383e+03
0, 5, 1.954566e+03
1, 5, 1.960246e+03
2, 5, 1.961833e+03
4, 4, 1.965104e+03
3, 5, 1.966415e+03
0, 6, 1.969764e+03
1, 6, 1.976066e+03
2, 6, 1.978031e+03
4, 5, 1.978508e+03
3, 6, 1.979351e+03
0, 7, 1.980247e+03
5, 5, 1.980947e+03
1, 7, 1.982558e+03
4, 6, 1.982822e+03
2, 7, 1.986259e+03
3, 7, 1.987716e+03
5, 6, 1.988053e+03
0, 8, 1.994190e+03
4, 7, 1.994399e+03
1, 8, 1.999992e+03
2, 8, 2.001238e+03
6, 6, 2.001409e+03
3, 8, 2.003440e+03
5, 7, 2.004595e+03
4, 8, 2.005392e+03
0, 9, 2.009574e+03
1, 9, 2.011632e+03
6, 7, 2.011678e+03
2, 9, 2.013649e+03
5, 8, 2.015297e+03
3, 9, 2.016859e+03
4, 9, 2.017312e+03
7, 7, 2.017848e+03
6, 8, 2.018700e+03
0, 10, 2.019384e+03
1, 10, 2.019431e+03
2, 10, 2.019813e+03
5, 9, 2.020707e+03
3, 10, 2.020757e+03
7, 8, 2.022075e+03
4, 10, 2.022291e+03
6, 9, 2.024053e+03
5, 10, 2.024067e+03
8, 8, 2.024175e+03
7, 9, 2.024387e+03
6, 10, 2.024543e+03
8, 9, 2.024617e+03
7, 10, 2.024631e+03
9, 9, 2.025297e+03
8, 10, 2.025410e+03
9, 10, 2.025414e+03
10, 10, 2.025414e+03
