# contact distance = 2.5
# r = [1.20823, 4.09263]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.253968 0.18881 0.180293
0 1 0.206349 0.18881 0.180293
0 2 0.31746 0.18881 0.180293
0 3 0.333333 0.18881 0.180293
0 4 0.333333 0.18881 0.180293
0 5 0.349206 0.18881 0.180293
0 6 0.428571 0.18881 0.180293
0 7 0.52381 0.18881 0.180293
0 8 0.47619 0.18881 0.180293
0 9 0.365079 0.18881 0.180293
0 10 0.31746 0.18881 0.180293
0 11 0.174603 0.18881 0.180293
0 12 0.285714 0.18881 0.180293
0 13 0.190476 0.18881 0.180293
0 14 0.0793651 0.18881 0.180293
0 15 0.047619 0.18881 0.180293
0 16 0.0793651 0.18881 0.180293
0 17 0.047619 0.18881 0.180293
0 18 0.0634921 0.18881 0.180293
0 19 0.0793651 0.18881 0.180293
1 0 0.238095 0.18881 0.180293
1 1 0.238095 0.18881 0.180293
1 2 0.31746 0.18881 0.180293
1 3 0.285714 0.18881 0.180293
1 4 0.31746 0.18881 0.180293
1 5 0.333333 0.18881 0.180293
1 6 0.428571 0.18881 0.180293
1 7 0.412698 0.18881 0.180293
1 8 0.412698 0.18881 0.180293
1 9 0.269841 0.18881 0.180293
1 10 0.301587 0.18881 0.180293
1 11 0.206349 0.18881 0.180293
1 12 0.222222 0.18881 0.180293
1 13 0.174603 0.18881 0.180293
1 14 0.0634921 0.18881 0.180293
1 15 0.031746 0.18881 0.180293
1 16 0.047619 0.18881 0.180293
1 17 0.0634921 0.18881 0.180293
1 18 0.0634921 0.18881 0.180293
1 19 0.0793651 0.18881 0.180293
2 0 0.269841 0.18881 0.180293
2 1 0.285714 0.18881 0.180293
2 2 0.380952 0.18881 0.180293
2 3 0.492063 0.18881 0.180293
2 4 0.333333 0.18881 0.180293
2 5 0.428571 0.18881 0.180293
2 6 0.507937 0.18881 0.180293
2 7 0.492063 0.18881 0.180293
2 8 0.460317 0.18881 0.180293
2 9 0.31746 0.18881 0.180293
2 10 0.285714 0.18881 0.180293
2 11 0.174603 0.18881 0.180293
2 12 0.285714 0.18881 0.180293
2 13 0.15873 0.18881 0.180293
2 14 0.0634921 0.18881 0.180293
2 15 0.031746 0.18881 0.180293
2 16 0.0634921 0.18881 0.180293
2 17 0.0793651 0.18881 0.180293
2 18 0.111111 0.18881 0.180293
2 19 0.111111 0.18881 0.180293
3 0 0.31746 0.18881 0.180293
3 1 0.253968 0.18881 0.180293
3 2 0.396825 0.18881 0.180293
3 3 0.492063 0.18881 0.180293
3 4 0.349206 0.18881 0.180293
3 5 0.428571 0.18881 0.180293
3 6 0.492063 0.18881 0.180293
3 7 0.507937 0.18881 0.180293
3 8 0.428571 0.18881 0.180293
3 9 0.31746 0.18881 0.180293
3 10 0.238095 0.18881 0.180293
3 11 0.206349 0.18881 0.180293
3 12 0.301587 0.18881 0.180293
3 13 0.111111 0.18881 0.180293
3 14 0.0952381 0.18881 0.180293
3 15 0.031746 0.18881 0.180293
3 16 0.047619 0.18881 0.180293
3 17 0.0952381 0.18881 0.180293
3 18 0.126984 0.18881 0.180293
3 19 0.0793651 0.18881 0.180293
4 0 0.301587 0.18881 0.180293
4 1 0.238095 0.18881 0.180293
4 2 0.365079 0.18881 0.180293
4 3 0.380952 0.18881 0.180293
4 4 0.333333 0.18881 0.180293
4 5 0.380952 0.18881 0.180293
4 6 0.460317 0.18881 0.180293
4 7 0.492063 0.18881 0.180293
4 8 0.412698 0.18881 0.180293
4 9 0.222222 0.18881 0.180293
4 10 0.269841 0.18881 0.180293
4 11 0.206349 0.18881 0.180293
4 12 0.269841 0.18881 0.180293
4 13 0.111111 0.18881 0.180293
4 14 0.0634921 0.18881 0.180293
4 15 0.047619 0.18881 0.180293
4 16 0.0634921 0.18881 0.180293
4 17 0.0793651 0.18881 0.180293
4 18 0.126984 0.18881 0.180293
4 19 0.0793651 0.18881 0.180293
5 0 0.460317 0.18881 0.180293
5 1 0.444444 0.18881 0.180293
5 2 0.460317 0.18881 0.180293
5 3 0.571429 0.18881 0.180293
5 4 0.412698 0.18881 0.180293
5 5 0.555556 0.18881 0.180293
5 6 0.666667 0.18881 0.180293
5 7 0.666667 0.18881 0.180293
5 8 0.587302 0.18881 0.180293
5 9 0.444444 0.18881 0.180293
5 10 0.444444 0.18881 0.180293
5 11 0.333333 0.18881 0.180293
5 12 0.349206 0.18881 0.180293
5 13 0.222222 0.18881 0.180293
5 14 0.142857 0.18881 0.180293
5 15 0.0793651 0.18881 0.180293
5 16 0.0952381 0.18881 0.180293
5 17 0.0952381 0.18881 0.180293
5 18 0.15873 0.18881 0.180293
5 19 0.111111 0.18881 0.180293
6 0 0.396825 0.18881 0.180293
6 1 0.396825 0.18881 0.180293
6 2 0.507937 0.18881 0.180293
6 3 0.571429 0.18881 0.180293
6 4 0.507937 0.18881 0.180293
6 5 0.698413 0.18881 0.180293
6 6 0.698413 0.18881 0.180293
6 7 0.714286 0.18881 0.180293
6 8 0.666667 0.18881 0.180293
6 9 0.460317 0.18881 0.180293
6 10 0.428571 0.18881 0.180293
6 11 0.428571 0.18881 0.180293
6 12 0.380952 0.18881 0.180293
6 13 0.222222 0.18881 0.180293
6 14 0.126984 0.18881 0.180293
6 15 0.0634921 0.18881 0.180293
6 16 0.0634921 0.18881 0.180293
6 17 0.126984 0.18881 0.180293
6 18 0.126984 0.18881 0.180293
6 19 0.111111 0.18881 0.180293
7 0 0.47619 0.18881 0.180293
7 1 0.460317 0.18881 0.180293
7 2 0.587302 0.18881 0.180293
7 3 0.587302 0.18881 0.180293
7 4 0.507937 0.18881 0.180293
7 5 0.730159 0.18881 0.180293
7 6 0.730159 0.18881 0.180293
7 7 0.793651 0.18881 0.180293
7 8 0.761905 0.18881 0.180293
7 9 0.444444 0.18881 0.180293
7 10 0.460317 0.18881 0.180293
7 11 0.365079 0.18881 0.180293
7 12 0.444444 0.18881 0.180293
7 13 0.269841 0.18881 0.180293
7 14 0.174603 0.18881 0.180293
7 15 0.0634921 0.18881 0.180293
7 16 0.0952381 0.18881 0.180293
7 17 0.0634921 0.18881 0.180293
7 18 0.126984 0.18881 0.180293
7 19 0.0793651 0.18881 0.180293
8 0 0.412698 0.18881 0.180293
8 1 0.301587 0.18881 0.180293
8 2 0.412698 0.18881 0.180293
8 3 0.52381 0.18881 0.180293
8 4 0.349206 0.18881 0.180293
8 5 0.492063 0.18881 0.180293
8 6 0.68254 0.18881 0.180293
8 7 0.619048 0.18881 0.180293
8 8 0.47619 0.18881 0.180293
8 9 0.380952 0.18881 0.180293
8 10 0.349206 0.18881 0.180293
8 11 0.333333 0.18881 0.180293
8 12 0.365079 0.18881 0.180293
8 13 0.222222 0.18881 0.180293
8 14 0.15873 0.18881 0.180293
8 15 0.0952381 0.18881 0.180293
8 16 0.0793651 0.18881 0.180293
8 17 0.047619 0.18881 0.180293
8 18 0.0793651 0.18881 0.180293
8 19 0.0634921 0.18881 0.180293
9 0 0.301587 0.18881 0.180293
9 1 0.222222 0.18881 0.180293
9 2 0.31746 0.18881 0.180293
9 3 0.349206 0.18881 0.180293
9 4 0.253968 0.18881 0.180293
9 5 0.380952 0.18881 0.180293
9 6 0.507937 0.18881 0.180293
9 7 0.52381 0.18881 0.180293
9 8 0.365079 0.18881 0.180293
9 9 0.301587 0.18881 0.180293
9 10 0.269841 0.18881 0.180293
9 11 0.206349 0.18881 0.180293
9 12 0.222222 0.18881 0.180293
9 13 0.111111 0.18881 0.180293
9 14 0.126984 0.18881 0.180293
9 15 0.031746 0.18881 0.180293
9 16 0.0634921 0.18881 0.180293
9 17 0.0634921 0.18881 0.180293
9 18 0.0634921 0.18881 0.180293
9 19 0.0634921 0.18881 0.180293
10 0 0.285714 0.18881 0.180293
10 1 0.285714 0.18881 0.180293
10 2 0.31746 0.18881 0.180293
10 3 0.31746 0.18881 0.180293
10 4 0.222222 0.18881 0.180293
10 5 0.31746 0.18881 0.180293
10 6 0.396825 0.18881 0.180293
