# contact distance = 2.5
# r = [1.24875, 3.89333]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.380952 0.217183 0.0898989
0 1 0.460317 0.217183 0.0898989
0 2 0.428571 0.217183 0.0898989
0 3 0.333333 0.217183 0.0898989
0 4 0.253968 0.217183 0.0898989
0 5 0.380952 0.217183 0.0898989
0 6 0.412698 0.217183 0.0898989
0 7 0.285714 0.217183 0.0898989
0 8 0.333333 0.217183 0.0898989
0 9 0.269841 0.217183 0.0898989
0 10 0.206349 0.217183 0.0898989
0 11 0.253968 0.217183 0.0898989
0 12 0.190476 0.217183 0.0898989
0 13 0.301587 0.217183 0.0898989
0 14 0.238095 0.217183 0.0898989
0 15 0.190476 0.217183 0.0898989
0 16 0.222222 0.217183 0.0898989
0 17 0.222222 0.217183 0.0898989
0 18 0.333333 0.217183 0.0898989
0 19 0.238095 0.217183 0.0898989
1 0 0.428571 0.217183 0.0898989
1 1 0.428571 0.217183 0.0898989
1 2 0.460317 0.217183 0.0898989
1 3 0.412698 0.217183 0.0898989
1 4 0.31746 0.217183 0.0898989
1 5 0.47619 0.217183 0.0898989
1 6 0.412698 0.217183 0.0898989
1 7 0.31746 0.217183 0.0898989
1 8 0.365079 0.217183 0.0898989
1 9 0.269841 0.217183 0.0898989
1 10 0.285714 0.217183 0.0898989
1 11 0.269841 0.217183 0.0898989
1 12 0.222222 0.217183 0.0898989
1 13 0.285714 0.217183 0.0898989
1 14 0.285714 0.217183 0.0898989
1 15 0.253968 0.217183 0.0898989
1 16 0.349206 0.217183 0.0898989
1 17 0.333333 0.217183 0.0898989
1 18 0.333333 0.217183 0.0898989
1 19 0.253968 0.217183 0.0898989
2 0 0.412698 0.217183 0.0898989
2 1 0.380952 0.217183 0.0898989
2 2 0.412698 0.217183 0.0898989
2 3 0.412698 0.217183 0.0898989
2 4 0.301587 0.217183 0.0898989
2 5 0.412698 0.217183 0.0898989
2 6 0.380952 0.217183 0.0898989
2 7 0.349206 0.217183 0.0898989
2 8 0.365079 0.217183 0.0898989
2 9 0.253968 0.217183 0.0898989
2 10 0.269841 0.217183 0.0898989
2 11 0.285714 0.217183 0.0898989
2 12 0.301587 0.217183 0.0898989
2 13 0.365079 0.217183 0.0898989
2 14 0.301587 0.217183 0.0898989
2 15 0.301587 0.217183 0.0898989
2 16 0.349206 0.217183 0.0898989
2 17 0.349206 0.217183 0.0898989
2 18 0.301587 0.217183 0.0898989
2 19 0.269841 0.217183 0.0898989
3 0 0.269841 0.217183 0.0898989
3 1 0.365079 0.217183 0.0898989
3 2 0.31746 0.217183 0.0898989
3 3 0.269841 0.217183 0.0898989
3 4 0.285714 0.217183 0.0898989
3 5 0.31746 0.217183 0.0898989
3 6 0.380952 0.217183 0.0898989
3 7 0.238095 0.217183 0.0898989
3 8 0.238095 0.217183 0.0898989
3 9 0.190476 0.217183 0.0898989
3 10 0.174603 0.217183 0.0898989
3 11 0.238095 0.217183 0.0898989
3 12 0.238095 0.217183 0.0898989
3 13 0.349206 0.217183 0.0898989
3 14 0.333333 0.217183 0.0898989
3 15 0.269841 0.217183 0.0898989
3 16 0.31746 0.217183 0.0898989
3 17 0.31746 0.217183 0.0898989
3 18 0.285714 0.217183 0.0898989
3 19 0.238095 0.217183 0.0898989
4 0 0.238095 0.217183 0.0898989
4 1 0.333333 0.217183 0.0898989
4 2 0.301587 0.217183 0.0898989
4 3 0.253968 0.217183 0.0898989
4 4 0.285714 0.217183 0.0898989
4 5 0.31746 0.217183 0.0898989
4 6 0.31746 0.217183 0.0898989
4 7 0.238095 0.217183 0.0898989
4 8 0.238095 0.217183 0.0898989
4 9 0.15873 0.217183 0.0898989
4 10 0.111111 0.217183 0.0898989
4 11 0.174603 0.217183 0.0898989
4 12 0.15873 0.217183 0.0898989
4 13 0.253968 0.217183 0.0898989
4 14 0.238095 0.217183 0.0898989
4 15 0.174603 0.217183 0.0898989
4 16 0.190476 0.217183 0.0898989
4 17 0.174603 0.217183 0.0898989
4 18 0.285714 0.217183 0.0898989
4 19 0.238095 0.217183 0.0898989
5 0 0.253968 0.217183 0.0898989
5 1 0.285714 0.217183 0.0898989
5 2 0.269841 0.217183 0.0898989
5 3 0.301587 0.217183 0.0898989
5 4 0.285714 0.217183 0.0898989
5 5 0.380952 0.217183 0.0898989
5 6 0.333333 0.217183 0.0898989
5 7 0.238095 0.217183 0.0898989
