# contact distance = 2.5
# r = [1.12739, 3.88198]

# i j contact_probability mean_contact_probability stddev_contact_probability
0 0 0.0675676 0.211216 0.147181
0 1 0.027027 0.211216 0.147181
0 2 0.0540541 0.211216 0.147181
0 3 0.0405405 0.211216 0.147181
0 4 0.0405405 0.211216 0.147181
0 5 0.0405405 0.211216 0.147181
0 6 0.0540541 0.211216 0.147181
0 7 0.0405405 0.211216 0.147181
0 8 0.027027 0.211216 0.147181
0 9 0.0405405 0.211216 0.147181
0 10 0.0810811 0.211216 0.147181
0 11 0.0945946 0.211216 0.147181
0 12 0.108108 0.211216 0.147181
0 13 0.0945946 0.211216 0.147181
0 14 0.0945946 0.211216 0.147181
0 15 0.121622 0.211216 0.147181
0 16 0.121622 0.211216 0.147181
0 17 0.108108 0.211216 0.147181
0 18 0.135135 0.211216 0.147181
0 19 0.121622 0.211216 0.147181
1 0 0.0810811 0.211216 0.147181
1 1 0.0810811 0.211216 0.147181
1 2 0.0405405 0.211216 0.147181
1 3 0.0675676 0.211216 0.147181
1 4 0.0540541 0.211216 0.147181
1 5 0.0810811 0.211216 0.147181
1 6 0.0540541 0.211216 0.147181
1 7 0.0405405 0.211216 0.147181
1 8 0.0405405 0.211216 0.147181
1 9 0.0675676 0.211216 0.147181
1 10 0.0810811 0.211216 0.147181
1 11 0.121622 0.211216 0.147181
1 12 0.162162 0.211216 0.147181
1 13 0.148649 0.211216 0.147181
1 14 0.0945946 0.211216 0.147181
1 15 0.0945946 0.211216 0.147181
1 16 0.135135 0.211216 0.147181
1 17 0.162162 0.211216 0.147181
1 18 0.189189 0.211216 0.147181
1 19 0.189189 0.211216 0.147181
2 0 0.0675676 0.211216 0.147181
2 1 0.0540541 0.211216 0.147181
2 2 0.0675676 0.211216 0.147181
2 3 0.0945946 0.211216 0.147181
2 4 0.0675676 0.211216 0.147181
2 5 0.0675676 0.211216 0.147181
2 6 0.0675676 0.211216 0.147181
2 7 0.0675676 0.211216 0.147181
2 8 0.0810811 0.211216 0.147181
2 9 0.121622 0.211216 0.147181
2 10 0.108108 0.211216 0.147181
2 11 0.162162 0.211216 0.147181
2 12 0.216216 0.211216 0.147181
2 13 0.108108 0.211216 0.147181
2 14 0.22973 0.211216 0.147181
2 15 0.108108 0.211216 0.147181
2 16 0.162162 0.211216 0.147181
2 17 0.22973 0.211216 0.147181
2 18 0.243243 0.211216 0.147181
2 19 0.243243 0.211216 0.147181
3 0 0.0540541 0.211216 0.147181
3 1 0.0405405 0.211216 0.147181
3 2 0.0945946 0.211216 0.147181
3 3 0.108108 0.211216 0.147181
3 4 0.0945946 0.211216 0.147181
3 5 0.0810811 0.211216 0.147181
3 6 0.0810811 0.211216 0.147181
3 7 0.0810811 0.211216 0.147181
3 8 0.0945946 0.211216 0.147181
3 9 0.135135 0.211216 0.147181
3 10 0.108108 0.211216 0.147181
3 11 0.202703 0.211216 0.147181
3 12 0.27027 0.211216 0.147181
3 13 0.135135 0.211216 0.147181
3 14 0.202703 0.211216 0.147181
3 15 0.135135 0.211216 0.147181
3 16 0.189189 0.211216 0.147181
3 17 0.22973 0.211216 0.147181
3 18 0.27027 0.211216 0.147181
3 19 0.27027 0.211216 0.147181
4 0 0.027027 0.211216 0.147181
4 1 0.0405405 0.211216 0.147181
4 2 0.0810811 0.211216 0.147181
4 3 0.0945946 0.211216 0.147181
4 4 0.0405405 0.211216 0.147181
4 5 0.0540541 0.211216 0.147181
4 6 0.0540541 0.211216 0.147181
4 7 0.0540541 0.211216 0.147181
4 8 0.0675676 0.211216 0.147181
4 9 0.0675676 0.211216 0.147181
4 10 0.121622 0.211216 0.147181
4 11 0.135135 0.211216 0.147181
4 12 0.135135 0.211216 0.147181
4 13 0.0540541 0.211216 0.147181
4 14 0.135135 0.211216 0.147181
4 15 0.135135 0.211216 0.147181
4 16 0.135135 0.211216 0.147181
4 17 0.162162 0.211216 0.147181
4 18 0.22973 0.211216 0.147181
4 19 0.216216 0.211216 0.147181
5 0 0.0405405 0.211216 0.147181
5 1 0.0540541 0.211216 0.147181
5 2 0.0540541 0.211216 0.147181
5 3 0.0540541 0.211216 0.147181
5 4 0.0135135 0.211216 0.147181
5 5 0.0405405 0.211216 0.147181
5 6 0.0675676 0.211216 0.147181
5 7 0.027027 0.211216 0.147181
5 8 0.0540541 0.211216 0.147181
5 9 0.0675676 0.211216 0.147181
5 10 0.0945946 0.211216 0.147181
5 11 0.121622 0.211216 0.147181
5 12 0.175676 0.211216 0.147181
5 13 0.108108 0.211216 0.147181
5 14 0.175676 0.211216 0.147181
5 15 0.121622 0.211216 0.147181
5 16 0.148649 0.211216 0.147181
5 17 0.216216 0.211216 0.147181
5 18 0.243243 0.211216 0.147181
5 19 0.189189 0.211216 0.147181
6 0 0.0540541 0.211216 0.147181
6 1 0.0810811 0.211216 0.147181
6 2 0.0810811 0.211216 0.147181
6 3 0.0945946 0.211216 0.147181
6 4 0.108108 0.211216 0.147181
6 5 0.0405405 0.211216 0.147181
6 6 0.0810811 0.211216 0.147181
6 7 0.0945946 0.211216 0.147181
6 8 0.0675676 0.211216 0.147181
6 9 0.121622 0.211216 0.147181
6 10 0.121622 0.211216 0.147181
6 11 0.202703 0.211216 0.147181
6 12 0.148649 0.211216 0.147181
6 13 0.135135 0.211216 0.147181
6 14 0.175676 0.211216 0.147181
6 15 0.189189 0.211216 0.147181
6 16 0.189189 0.211216 0.147181
6 17 0.189189 0.211216 0.147181
6 18 0.243243 0.211216 0.147181
6 19 0.243243 0.211216 0.147181
7 0 0.0810811 0.211216 0.147181
7 1 0.0405405 0.211216 0.147181
7 2 0.0810811 0.211216 0.147181
7 3 0.135135 0.211216 0.147181
7 4 0.0945946 0.211216 0.147181
7 5 0.0675676 0.211216 0.147181
7 6 0.121622 0.211216 0.147181
7 7 0.0675676 0.211216 0.147181
7 8 0.0810811 0.211216 0.147181
7 9 0.108108 0.211216 0.147181
7 10 0.162162 0.211216 0.147181
7 11 0.202703 0.211216 0.147181
7 12 0.135135 0.211216 0.147181
7 13 0.108108 0.211216 0.147181
7 14 0.121622 0.211216 0.147181
7 15 0.121622 0.211216 0.147181
7 16 0.162162 0.211216 0.147181
7 17 0.202703 0.211216 0.147181
7 18 0.202703 0.211216 0.147181
7 19 0.189189 0.211216 0.147181
8 0 0.108108 0.211216 0.147181
8 1 0.0810811 0.211216 0.147181
8 2 0.121622 0.211216 0.147181
8 3 0.0945946 0.211216 0.147181
8 4 0.0675676 0.211216 0.147181
8 5 0.0675676 0.211216 0.147181
8 6 0.121622 0.211216 0.147181
8 7 0.0810811 0.211216 0.147181
8 8 0.121622 0.211216 0.147181
8 9 0.189189 0.211216 0.147181
8 10 0.189189 0.211216 0.147181
8 11 0.216216 0.211216 0.147181
8 12 0.148649 0.211216 0.147181
8 13 0.135135 0.211216 0.147181
8 14 0.175676 0.211216 0.147181
8 15 0.135135 0.211216 0.147181
8 16 0.162162 0.211216 0.147181
8 17 0.243243 0.211216 0.147181
8 18 0.22973 0.211216 0.147181
8 19 0.189189 0.211216 0.147181
9 0 0.0945946 0.211216 0.147181
9 1 0.108108 0.211216 0.147181
9 2 0.0945946 0.211216 0.147181
9 3 0.108108 0.211216 0.147181
9 4 0.0675676 0.211216 0.147181
9 5 0.0540541 0.211216 0.147181
9 6 0.135135 0.211216 0.147181
9 7 0.108108 0.211216 0.147181
9 8 0.162162 0.211216 0.147181
9 9 0.256757 0.211216 0.147181
9 10 0.297297 0.211216 0.147181
9 11 0.364865 0.211216 0.147181
9 12 0.364865 0.211216 0.147181
9 13 0.243243 0.211216 0.147181
9 14 0.297297 0.211216 0.147181
9 15 0.189189 0.211216 0.147181
9 16 0.283784 0.211216 0.147181
9 17 0.310811 0.211216 0.147181
9 18 0.378378 0.211216 0.147181
9 19 0.337838 0.211216 0.147181
10 0 0.0810811 0.211216 0.147181
