row, col, cumulative power
0, 0, 4.930381e-32
0, 1, 3.002666e+03
1, 1, 3.044022e+03
0, 2, 3.188958e+03
1, 2, 3.214898e+03
2, 2, 3.216993e+03
0, 3, 3.243781e+03
1, 3, 3.249415e+03
2, 3, 3.251905e+03
0, 4, 3.286057e+03
1, 4, 3.290173e+03
3, 3, 3.293631e+03
2, 4, 3.294621e+03
3, 4, 3.296262e+03
0, 5, 3.298315e+03
1, 5, 3.302634e+03
2, 5, 3.304699e+03
4, 4, 3.305084e+03
3, 5, 3.305371e+03
0, 6, 3.306867e+03
1, 6, 3.307239e+03
2, 6, 3.308465e+03
4, 5, 3.308784e+03
3, 6, 3.310727e+03
0, 7, 3.320031e+03
5, 5, 3.320288e+03
1, 7, 3.321511e+03
4, 6, 3.321829e+03
2, 7, 3.323022e+03
3, 7, 3.323747e+03
5, 6, 3.324009e+03
0, 8, 3.343931e+03
4, 7, 3.344712e+03
1, 8, 3.345484e+03
2, 8, 3.345757e+03
6, 6, 3.346725e+03
3, 8, 3.348675e+03
5, 7, 3.349507e+03
4, 8, 3.350195e+03
0, 9, 3.382733e+03
1, 9, 3.385813e+03
6, 7, 3.387412e+03
2, 9, 3.388897e+03
5, 8, 3.389069e+03
3, 9, 3.389603e+03
4, 9, 3.389981e+03
7, 7, 3.390450e+03
6, 8, 3.390825e+03
0, 10, 3.394458e+03
1, 10, 3.396110e+03
2, 10, 3.396554e+03
5, 9, 3.397560e+03
3, 10, 3.397889e+03
7, 8, 3.398475e+03
4, 10, 3.398705e+03
6, 9, 3.400231e+03
5, 10, 3.400566e+03
8, 8, 3.400607e+03
7, 9, 3.401181e+03
6, 10, 3.401208e+03
8, 9, 3.401449e+03
7, 10, 3.401539e+03
9, 9, 3.401722e+03
8, 10, 3.401971e+03
9, 10, 3.402226e+03
10, 10, 3.402260e+03
