row, col, cumulative power
0, 0, 1.262177e-29
0, 1, 7.284695e+02
1, 1, 7.367027e+02
0, 2, 1.070219e+03
1, 2, 1.082614e+03
2, 2, 1.090006e+03
0, 3, 1.188051e+03
1, 3, 1.190677e+03
2, 3, 1.193736e+03
0, 4, 1.235643e+03
1, 4, 1.237323e+03
3, 3, 1.237744e+03
2, 4, 1.238724e+03
3, 4, 1.239420e+03
0, 5, 1.277620e+03
1, 5, 1.277765e+03
2, 5, 1.280730e+03
4, 4, 1.280871e+03
3, 5, 1.280980e+03
0, 6, 1.371585e+03
1, 6, 1.374548e+03
2, 6, 1.375022e+03
4, 5, 1.375869e+03
3, 6, 1.377044e+03
0, 7, 1.387691e+03
5, 5, 1.388594e+03
1, 7, 1.391529e+03
4, 6, 1.392603e+03
2, 7, 1.393113e+03
3, 7, 1.394318e+03
5, 6, 1.394887e+03
0, 8, 1.430129e+03
4, 7, 1.430558e+03
1, 8, 1.431689e+03
2, 8, 1.433423e+03
6, 6, 1.433788e+03
3, 8, 1.434913e+03
5, 7, 1.435521e+03
4, 8, 1.436276e+03
0, 9, 1.493085e+03
1, 9, 1.495519e+03
6, 7, 1.495776e+03
2, 9, 1.496139e+03
5, 8, 1.496596e+03
3, 9, 1.497169e+03
4, 9, 1.497634e+03
7, 7, 1.498331e+03
6, 8, 1.499178e+03
0, 10, 1.532489e+03
1, 10, 1.534024e+03
2, 10, 1.534283e+03
5, 9, 1.534711e+03
3, 10, 1.535336e+03
7, 8, 1.535964e+03
4, 10, 1.537076e+03
6, 9, 1.537129e+03
5, 10, 1.537149e+03
8, 8, 1.537780e+03
7, 9, 1.538098e+03
6, 10, 1.538349e+03
8, 9, 1.538671e+03
7, 10, 1.538775e+03
9, 9, 1.539745e+03
8, 10, 1.539935e+03
9, 10, 1.540197e+03
10, 10, 1.540215e+03
