row, col, cumulative power
0, 0, 3.731805e-28
0, 1, 4.923928e+03
1, 1, 5.101470e+03
0, 2, 5.461632e+03
1, 2, 5.475888e+03
2, 2, 5.487250e+03
0, 3, 5.505627e+03
1, 3, 5.515592e+03
2, 3, 5.515935e+03
0, 4, 5.536581e+03
1, 4, 5.538029e+03
3, 3, 5.541372e+03
2, 4, 5.541666e+03
3, 4, 5.542579e+03
0, 5, 5.549218e+03
1, 5, 5.554058e+03
2, 5, 5.555794e+03
4, 4, 5.556173e+03
3, 5, 5.556255e+03
0, 6, 5.560765e+03
1, 6, 5.561619e+03
2, 6, 5.562430e+03
4, 5, 5.562563e+03
3, 6, 5.565224e+03
0, 7, 5.569030e+03
5, 5, 5.569136e+03
1, 7, 5.570327e+03
4, 6, 5.571086e+03
2, 7, 5.572078e+03
3, 7, 5.573088e+03
5, 6, 5.573295e+03
0, 8, 5.574259e+03
4, 7, 5.574443e+03
1, 8, 5.574973e+03
2, 8, 5.575429e+03
6, 6, 5.575550e+03
3, 8, 5.576386e+03
5, 7, 5.577548e+03
4, 8, 5.577784e+03
0, 9, 5.578899e+03
1, 9, 5.579910e+03
6, 7, 5.580060e+03
2, 9, 5.580421e+03
5, 8, 5.580654e+03
3, 9, 5.580790e+03
4, 9, 5.581025e+03
7, 7, 5.581475e+03
6, 8, 5.581906e+03
0, 10, 5.586578e+03
1, 10, 5.586596e+03
2, 10, 5.586752e+03
5, 9, 5.587031e+03
3, 10, 5.587175e+03
7, 8, 5.588205e+03
4, 10, 5.588216e+03
6, 9, 5.588520e+03
5, 10, 5.588824e+03
8, 8, 5.588977e+03
7, 9, 5.589309e+03
6, 10, 5.589444e+03
8, 9, 5.589721e+03
7, 10, 5.590215e+03
9, 9, 5.590506e+03
8, 10, 5.590885e+03
9, 10, 5.590905e+03
10, 10, 5.590940e+03
