row, col, cumulative power
0, 0, 5.965761e-30
0, 1, 3.316019e+03
1, 1, 3.353148e+03
0, 2, 4.200838e+03
1, 2, 4.243968e+03
2, 2, 4.246127e+03
0, 3, 4.476658e+03
1, 3, 4.495091e+03
2, 3, 4.501131e+03
0, 4, 4.634172e+03
1, 4, 4.643826e+03
3, 3, 4.646418e+03
2, 4, 4.649492e+03
3, 4, 4.651869e+03
0, 5, 4.698472e+03
1, 5, 4.711058e+03
2, 5, 4.711423e+03
4, 4, 4.711854e+03
3, 5, 4.714556e+03
0, 6, 4.780859e+03
1, 6, 4.783042e+03
2, 6, 4.786614e+03
4, 5, 4.787212e+03
3, 6, 4.787975e+03
0, 7, 4.825823e+03
5, 5, 4.826178e+03
1, 7, 4.832102e+03
4, 6, 4.833501e+03
2, 7, 4.834508e+03
3, 7, 4.836903e+03
5, 6, 4.837117e+03
0, 8, 4.880747e+03
4, 7, 4.881068e+03
1, 8, 4.884648e+03
2, 8, 4.885351e+03
6, 6, 4.885674e+03
3, 8, 4.886424e+03
5, 7, 4.887604e+03
4, 8, 4.887950e+03
0, 9, 4.935123e+03
1, 9, 4.939426e+03
6, 7, 4.939529e+03
2, 9, 4.941558e+03
5, 8, 4.942504e+03
3, 9, 4.943613e+03
4, 9, 4.943743e+03
7, 7, 4.943873e+03
6, 8, 4.944431e+03
0, 10, 4.958322e+03
1, 10, 4.959143e+03
2, 10, 4.959418e+03
5, 9, 4.959982e+03
3, 10, 4.960335e+03
7, 8, 4.961702e+03
4, 10, 4.961906e+03
6, 9, 4.962283e+03
5, 10, 4.962544e+03
8, 8, 4.962864e+03
7, 9, 4.963927e+03
6, 10, 4.964024e+03
8, 9, 4.964282e+03
7, 10, 4.964410e+03
9, 9, 4.965034e+03
8, 10, 4.965098e+03
9, 10, 4.965341e+03
10, 10, 4.965426e+03
