row, col, cumulative power
0, 0, 1.089121e-28
0, 1, 3.589670e+03
1, 1, 3.751096e+03
0, 2, 4.167450e+03
1, 2, 4.188771e+03
2, 2, 4.191939e+03
0, 3, 4.267833e+03
1, 3, 4.289956e+03
2, 3, 4.292447e+03
0, 4, 4.312258e+03
1, 4, 4.317954e+03
3, 3, 4.320975e+03
2, 4, 4.321765e+03
3, 4, 4.324985e+03
0, 5, 4.329305e+03
1, 5, 4.330054e+03
2, 5, 4.332053e+03
4, 4, 4.333033e+03
3, 5, 4.333925e+03
0, 6, 4.336040e+03
1, 6, 4.342492e+03
2, 6, 4.343982e+03
4, 5, 4.346258e+03
3, 6, 4.347287e+03
0, 7, 4.349171e+03
5, 5, 4.349555e+03
1, 7, 4.351346e+03
4, 6, 4.352258e+03
2, 7, 4.353110e+03
3, 7, 4.353768e+03
5, 6, 4.354000e+03
0, 8, 4.354378e+03
4, 7, 4.354533e+03
1, 8, 4.354867e+03
2, 8, 4.355281e+03
6, 6, 4.355846e+03
3, 8, 4.356779e+03
5, 7, 4.357022e+03
4, 8, 4.357714e+03
0, 9, 4.358011e+03
1, 9, 4.358190e+03
6, 7, 4.359618e+03
2, 9, 4.360229e+03
5, 8, 4.362793e+03
3, 9, 4.363094e+03
4, 9, 4.363793e+03
7, 7, 4.364234e+03
6, 8, 4.364518e+03
0, 10, 4.364528e+03
1, 10, 4.364751e+03
2, 10, 4.364772e+03
5, 9, 4.364814e+03
3, 10, 4.365008e+03
7, 8, 4.365928e+03
4, 10, 4.366073e+03
6, 9, 4.366550e+03
5, 10, 4.366574e+03
8, 8, 4.367134e+03
7, 9, 4.367889e+03
6, 10, 4.367977e+03
8, 9, 4.368065e+03
7, 10, 4.368532e+03
9, 9, 4.369096e+03
8, 10, 4.369422e+03
9, 10, 4.369444e+03
10, 10, 4.369467e+03
